Realization;FOPR_SIM;FWCT_SIM;WBT_SIM;FPR_SIM
0;0.771941784565003;0.49315524890558365;1.9310569019318664;0.000461324064979446
1;0.0;0.0;0.0;0.0
2;0.0;0.0;0.0;0.0
3;0.7409201082779999;0.5225081218170212;2.519335648778756;0.003541306937247103
4;0.41253731820785844;0.3124031180023813;0.4199485273792597;0.00045982762059808345
5;0.0;0.0;0.0;0.0
6;3.814915847531792;1.1535905816526932;8.881301800047815;0.0002767881880279356
7;0.0;0.0;0.0;0.0
8;0.5488821201369294;0.44375997733312883;1.7524455287046872;0.002751189379671119
9;1.7650551582618026;0.7916121262872415;5.816563016346487;0.0005905851167344892
10;0.0;0.0;0.0;0.0
11;3.419474960292191;1.0776773498248147;5.3175889870288895;0.00362892167342333
12;1.3082574755627772;0.7098712398968214;7.4552399866184835;0.0013589767028352752
13;0.0;0.0;0.0;0.0
14;0.7244549695233733;0.5260770736983597;2.32371573859436;0.0014537891618509994
15;1.5944509494856027;0.753074673301402;5.816558032484383;0.0003543588228984661
16;0.0;0.0;0.0;0.0
17;1.3462253337912256;0.7164934106470884;7.8124718701533675;0.0002166281155387161
18;0.0;0.0;0.0;0.0
19;0.655566280551718;0.49092425662791206;2.1096679982778177;0.0002190094731768599
20;0.4579574849730606;0.40732506128220863;1.259847243425147;0.00035481705516774966
21;0.717481658409757;0.41911376494206315;0.36395594415781457;0.0009029860552894365
22;0.0;0.0;0.0;0.0
23;0.0;0.0;0.0;0.0
24;0.0;0.0;0.0;0.0
25;0.0;0.0;0.0;0.0
26;0.0;0.0;0.0;0.0
27;0.0;0.0;0.0;0.0
28;0.6157136736631511;0.45231807449513656;1.4278272081393069;0.00012952270827812023
29;0.7745100219053042;0.3482391336273512;0.3919527895309931;0.0001117819339735731
30;1.2471152714823865;138.58392560232107;1.2318509518144247;5.058443051714784e-05
31;0.417779200793119;0.4049268359196437;1.9664940996649134;0.0004378430149022306
32;0.8021089742492454;0.521045632906582;1.7524463593483712;0.0018402599242686227
33;0.0;0.0;0.0;0.0
34;0.0;0.0;0.0;0.0
35;0.0;0.0;0.0;0.0
36;1.0522332693964866;0.6186331167385972;3.1076224251812583;0.00044642629035293824
37;2.132423103859935;0.8883248260116323;10.556351549722402;0.05047250006840948
38;2.1534308044341772;0.8981942659216275;12.97939233748879;0.0035622107662552915
39;1.4435476181583924;0.719850362678116;4.9603631948810225;0.0005628493526943336
40;1.2896306209067276;0.6880156229091982;4.710872719206873;0.00015719404379321324
41;3.0416515054884457;1.0205423500915178;4.783175268047193;0.01537203832795522
42;0.9414450441318015;0.5908097718935047;3.4634275397480554;0.004748737958979996
43;1.4116676035992708;0.713362027501445;6.920813254219069;0.0034186690700765765
44;1.6599234537183507;0.7824626376774847;9.201666671188057;0.0003526439351624706
45;0.0;0.0;0.0;0.0
46;0.0;0.0;0.0;0.0
47;0.8937007612144205;0.5072156814360256;3.2139340183803977;0.0011892934998055727
48;1.2820036486778945;0.6722026709486832;3.1784995894596317;0.0007949504046374274
49;0.9783298516726839;0.5361931463428641;3.249357372052043;0.005944086360737494
50;0.0;0.0;0.0;0.0
51;1.8955424087100468;0.8434383207403297;10.413653886821724;0.002220679415914176
52;0.9514806552939478;0.6032997643296455;3.2862354596958054;0.003442267387914885
53;1.0056376023788804;0.6187079718285989;4.5336706714304125;0.0010528749732539493
54;1.5748744799398617;0.7538174359517991;4.746306594365184;0.0019806705485372013
55;0.0;0.0;0.0;0.0
56;1.016776974982927;0.608346837807027;3.107623255824942;0.0007829959269848537
57;0.0;0.0;0.0;0.0
58;0.8028397266565701;0.5409880958746517;1.9310571788130944;0.00033439209952126783
59;0.9786165532392014;0.62831135510152;6.315526247296193;0.0016346183494133713
60;0.0;0.0;0.0;0.0
61;0.0;0.0;0.0;0.0
62;0.0;0.0;0.0;0.0
63;0.0;0.0;0.0;0.0
64;1.3516068856352335;0.7089050961668111;5.993756757686107;0.0004375173228006401
65;1.5786490858036701;0.743148876435597;4.425945045799678;0.0009519410352683558
66;0.0;0.0;0.0;0.0
67;0.6545816152457701;0.4701887820759535;2.714962204112625;7.154741500283021e-05
68;1.6612971770035316;0.7804533582894597;6.779077199823373;0.00024995237924388104
69;0.0;0.0;0.0;0.0
70;1.983937592951857;0.8578452232503413;7.241198891451415;0.0009400891221659474
71;1.3200470754566667;0.6938111361129401;6.386405072861934;0.001862376250414354
72;1.6362254591175507;0.7705461536997604;7.598402809982265;0.003359858017472651
73;0.0;0.0;0.0;0.0
74;0.0;0.0;0.0;0.0
75;1.0176742465981319;0.6177984913185212;5.01422600769639;0.0010511339088785717
76;0.430841824912547;0.4205706090074959;1.6106909232667117;0.0016682766501139462
77;0.0;0.0;0.0;0.0
78;0.0;0.0;0.0;0.0
79;3.8560734697697168;1.1394125428463706;2.2882779870988563;0.0005874540300899596
80;1.6339819092251515;0.7899749075873199;10.128743933813123;0.00015664857728515269
81;0.8475341342021755;0.5577687586421797;2.4300337000617445;0.0011087079464743568
82;0.9327215614402593;0.5901652412536378;4.496373385607399;0.09770114158353473
83;2.0275786163263345;0.869895545138874;8.88129930811676;0.0009208443990291855
84;4.2285114175995675;1.2408612482385546;1.259847243425147;0.0034771770328214987
85;1.4957305297628256;0.7457277090344226;7.704722709618247;0.0030431591374662915
86;0.8105998386774371;0.572136144328189;4.515248655804056;0.00026150690169296915
87;1.9782299745916316;0.841105126945875;6.81451578196256;5.4831016080896764e-05
88;0.958082530909595;0.5831883489494148;3.0367397232783238;0.0038354219050403104
89;0.7736556547884123;0.5234617350279958;3.5711556573098435;0.0013923883311065218
90;0.6615257340620478;22.111667735343577;0.2799662386819624;0.0005399452148459155
91;0.0;0.0;0.0;0.0
92;0.0;0.0;0.0;0.0
93;1.1850282661605218;3433.4861162231286;1.091867555592215;0.0013705806880590207
94;0.0;0.0;0.0;0.0
95;2.616616522969363;0.9340535009112546;6.565027244457006;0.003966343064097326
96;2.4335697698227747;0.914572879659163;6.760647708403859;0.0006156488724661157
97;0.46936633576124703;0.39077562402808247;1.7524167330569713;0.010603196036675897
98;0.0;0.0;0.0;0.0
99;0.0;0.0;0.0;0.0
