Realization;FOPR_SIM;FWCT_SIM;WBT_SIM;FPR_SIM
0;0.4942114941035229;0.384616124338253;1.1773299136209312;0.00022633524001769648
1;0.0;0.0;0.0;0.0
2;0.0;0.0;0.0;0.0
3;0.7614729192591794;0.5414825060525112;3.1538247584748844;0.004434730385201991
4;0.2807927434503015;0.5993240778277764;0.05886613181932297;0.0005361026816549934
5;0.0;0.0;0.0;0.0
6;0.7464533929896136;0.3619874444839586;0.4120652514502919;0.0003805295967798898
7;0.0;0.0;0.0;0.0
8;0.29092869371369195;0.34024214365949795;1.1184637818016083;0.001534037633923498
9;0.6848381420061573;0.4304878355505996;0.9418636398073662;0.0011086444645323414
10;0.0;0.0;0.0;0.0
11;0.40666731273512724;0.3108585439726273;0.6475312341744781;0.00038593167374188385
12;0.25748617217713676;0.2693613100694321;0.5297986794464535;0.001716666660007347
13;0.0;0.0;0.0;0.0
14;0.43867496750050244;0.40479910709142913;1.0301629830810402;0.0005838431533988683
15;0.8825635654847562;0.5724566232165301;2.910912127260625;0.0018857010724488408
16;0.0;0.0;0.0;0.0
17;0.4805083770189346;0.34019072747057455;0.9124313016211519;0.000661249600963572
18;0.0;0.0;0.0;0.0
19;0.5442126511934412;0.42385625905412244;1.1478967021665802;0.0008705328294244986
20;0.2918630863463957;0.274631761074004;0.47093138326961487;0.0009637131960146446
21;0.46654834117153887;3.727563267132884;0.17659955981548434;0.0007026695819257561
22;0.0;0.0;0.0;0.0
23;0.0;0.0;0.0;0.0
24;0.0;0.0;0.0;0.0
25;0.0;0.0;0.0;0.0
26;0.0;0.0;0.0;0.0
27;0.0;0.0;0.0;0.0
28;0.29466815990509615;0.28138847332827177;0.4414987539940217;7.488222533990249e-05
29;0.8662628134500243;0.40733879157348346;0.5592318909008042;8.971495938510192e-05
30;0.4198965471467919;0.3846764495477953;1.0007288983585525;0.0012638166271043546
31;0.358398636022825;0.307012798340357;0.70639765708318;0.000972180498730994
32;0.43908970886989107;0.3438468344649095;0.4120655425396708;0.001422257749010495
33;0.0;0.0;0.0;0.0
34;0.0;0.0;0.0;0.0
35;0.0;0.0;0.0;0.0
36;0.6762109365200094;0.503949417374547;1.4716617370750615;0.0003504731485483938
37;1.3707988911375466;0.6234069337672633;2.2551823607304717;0.002521435960010279
38;0.0;0.0;0.0;0.0
39;0.8052034421107118;0.5438663049038287;2.1240369896031983;0.0022318195431317834
40;0.6120737230859383;0.49262737791003824;1.8051156819589969;0.0008169991506834454
41;0.45171175403042896;0.35694702504617315;0.6769659010757233;0.002191983265509997
42;1.4264756277789945;0.5873819607104098;1.3833647225164185;0.007005279502772311
43;1.3754610378239758;0.721149937521262;5.9272594473498295;0.004769217571557393
44;0.9124371196059807;0.6020758624833797;4.278998441548663;0.00019995956414639457
45;0.0;0.0;0.0;0.0
46;0.0;0.0;0.0;0.0
47;0.6917501697937954;0.4756872970321552;2.1240366985138195;0.0008923488813517586
48;0.5640691069939099;0.4760215240686004;0.14716663945051234;0.0012827270308033813
49;0.8987719442398728;0.5934785701344796;4.091178550535526;0.014614307047435639
50;0.0;0.0;0.0;0.0
51;0.0;0.0;0.0;0.0
52;0.0;0.0;0.0;0.0
53;0.5816854912628547;0.44941587815336265;1.6188269210786799;0.00043135235874999024
54;0.0;0.0;0.0;0.0
55;0.0;0.0;0.0;0.0
56;0.28468385811729535;0.277201057384388;0.4120655425396708;9.253261508156507e-05
57;0.0;0.0;0.0;0.0
58;0.42221783201289964;0.4234053273574393;0.08829963436305263;0.0003301943809138014
59;0.9899570401445744;0.6466453859632865;6.377315937993045;0.001835442351946439
60;0.0;0.0;0.0;0.0
61;0.0;0.0;0.0;0.0
62;0.0;0.0;0.0;0.0
63;0.0;0.0;0.0;0.0
64;0.7101021459780253;0.5316595793777282;2.1434116075709393;0.0007748668614682586
65;1.0322846234067447;0.5893915500680286;1.8051153908696183;0.0006521880137359188
66;0.0;0.0;0.0;0.0
67;0.0;0.0;0.0;0.0
68;0.5410173647558573;0.4352511697915688;1.2067610874496302;0.0025911985787665437
69;0.0;0.0;0.0;0.0
70;1.070714308227481;0.6255172197248196;2.667992509901273;0.000422810759597669
71;0.7101103287408406;0.4309308238992676;1.2656278014477107;0.001610989771566493
72;0.7386190978722804;0.4830587242636672;1.7678547860176421;0.00794773693265042
73;0.0;0.0;0.0;0.0
74;0.0;0.0;0.0;0.0
75;0.5528615969972775;0.5122774510015871;3.529379542402529;0.00045275946032673724
76;0.3228495845995462;0.33547976751101716;0.7946967092674747;0.0007357286503788921
77;0.0;0.0;0.0;0.0
78;0.0;0.0;0.0;0.0
79;0.0;0.0;0.0;0.0
80;0.3881622390314642;0.39629509030792975;2.067404386587891;0.000543299300409141
81;0.7259728241207304;0.5027003795098921;1.2067625428965245;0.0009847591553377364
82;2.628704142786496;0.9002010570450875;2.143411316481561;0.0004063928086873517
83;0.46054285055274474;1.6901064386459548;0.4120658336290495;0.0005121970199849858
84;0.6260147510799018;0.4372681693665016;2.2179237935041476;0.00041521929601230645
85;0.4347275085859311;1.2589591925288268;0.0588667139980808;0.004730982179258404
86;0.3188702147194403;0.369476946431792;1.4127956052557387;0.0004034890393458264
87;1.692602552284856;0.7880456499923487;4.241741911947992;0.0010940787602651688
88;0.43798868593488544;0.4204129586434921;1.501093784171897;0.0027218608311335496
