ENSEMBLE,REAL,RELPERM:EG,RELPERM:EO,RELPERM:EOG,RELPERM:EW,RELPERM:KRGEND,RELPERM:KROEND,RELPERM:KRWEND,RELPERM:LG,RELPERM:LO,RELPERM:LOG,RELPERM:LW,RELPERM:SGCR,RELPERM:SORG,RELPERM:SORW,RELPERM:SWCR,RELPERM:SWL,RELPERM:TG,RELPERM:TO,RELPERM:TOG,RELPERM:TW,EG,EO,EOG,EW,KRGEND,KRWEND,LG,LO,LOG,LW,SGCR,SORG,SORW,SWCR,SWL,TG,TO,TOG,TW
14_r04_run3_0_iter-0,78,1,4.24131,1,10.4133,0.6,0.607976,0.87711,1,8.23704,1,9.95608,0.05,0.1,0.141474,0.1843,0.1843,1,12.0309,1,0.840446,1,4.24131,1,10.4133,0.6,0.87711,1,8.23704,1,9.95608,0.05,0.1,0.141474,0.1843,0.1843,1,12.0309,1,0.840446
14_r04_run3_0_iter-0,79,1,10.5359,1,10.8451,0.6,0.987338,0.512499,1,9.8739,1,7.74249,0.05,0.1,0.476931,0.1843,0.1843,1,11.4406,1,12.9457,1,10.5359,1,10.8451,0.6,0.512499,1,9.8739,1,7.74249,0.05,0.1,0.476931,0.1843,0.1843,1,11.4406,1,12.9457
14_r04_run3_0_iter-0,80,1,7.07947,1,11.4336,0.6,0.22644,0.212494,1,7.17306,1,11.1251,0.05,0.1,0.0314423,0.1843,0.1843,1,7.43329,1,7.44939,1,7.07947,1,11.4336,0.6,0.212494,1,7.17306,1,11.1251,0.05,0.1,0.0314423,0.1843,0.1843,1,7.43329,1,7.44939
14_r04_run3_0_iter-0,81,1,5.91464,1,4.42773,0.6,0.802265,0.910706,1,0.405179,1,8.03049,0.05,0.1,0.37122,0.1843,0.1843,1,9.8792,1,12.5432,1,5.91464,1,4.42773,0.6,0.910706,1,0.405179,1,8.03049,0.05,0.1,0.37122,0.1843,0.1843,1,9.8792,1,12.5432
14_r04_run3_0_iter-0,82,1,11.3139,1,14.7552,0.6,0.694019,0.531941,1,7.64243,1,3.5144,0.05,0.1,0.444108,0.1843,0.1843,1,6.93999,1,4.46043,1,11.3139,1,14.7552,0.6,0.531941,1,7.64243,1,3.5144,0.05,0.1,0.444108,0.1843,0.1843,1,6.93999,1,4.46043
14_r04_run3_0_iter-0,83,1,0.218016,1,12.518,0.6,0.749249,0.336477,1,3.79721,1,1.68659,0.05,0.1,0.126863,0.1843,0.1843,1,4.39819,1,7.3709,1,0.218016,1,12.518,0.6,0.336477,1,3.79721,1,1.68659,0.05,0.1,0.126863,0.1843,0.1843,1,4.39819,1,7.3709
14_r04_run3_0_iter-0,84,1,1.21744,1,10.8265,0.6,0.947474,0.541619,1,8.8493,1,12.9671,0.05,0.1,0.360108,0.1843,0.1843,1,12.6377,1,13.6373,1,1.21744,1,10.8265,0.6,0.541619,1,8.8493,1,12.9671,0.05,0.1,0.360108,0.1843,0.1843,1,12.6377,1,13.6373
14_r04_run3_0_iter-0,85,1,0.519024,1,0.972328,0.6,0.355053,0.217419,1,12.0721,1,4.15526,0.05,0.1,0.123346,0.1843,0.1843,1,11.152,1,2.76582,1,0.519024,1,0.972328,0.6,0.217419,1,12.0721,1,4.15526,0.05,0.1,0.123346,0.1843,0.1843,1,11.152,1,2.76582
14_r04_run3_0_iter-0,86,1,0.558545,1,13.3403,0.6,0.230857,0.346539,1,8.73011,1,2.96758,0.05,0.1,0.0440899,0.1843,0.1843,1,0.822252,1,8.45086,1,0.558545,1,13.3403,0.6,0.346539,1,8.73011,1,2.96758,0.05,0.1,0.0440899,0.1843,0.1843,1,0.822252,1,8.45086
14_r04_run3_0_iter-0,87,1,3.97145,1,8.18096,0.6,0.996315,0.859243,1,1.70957,1,9.72224,0.05,0.1,0.0183434,0.1843,0.1843,1,9.62637,1,12.5737,1,3.97145,1,8.18096,0.6,0.859243,1,1.70957,1,9.72224,0.05,0.1,0.0183434,0.1843,0.1843,1,9.62637,1,12.5737
14_r04_run3_0_iter-0,88,1,8.53321,1,3.74584,0.6,0.432315,0.779131,1,2.53226,1,14.5707,0.05,0.1,0.155271,0.1843,0.1843,1,8.5585,1,7.89226,1,8.53321,1,3.74584,0.6,0.779131,1,2.53226,1,14.5707,0.05,0.1,0.155271,0.1843,0.1843,1,8.5585,1,7.89226
14_r04_run3_0_iter-0,89,1,14.724,1,7.88694,0.6,0.953347,0.950247,1,7.93483,1,8.60699,0.05,0.1,0.279743,0.1843,0.1843,1,5.45405,1,9.73949,1,14.724,1,7.88694,0.6,0.950247,1,7.93483,1,8.60699,0.05,0.1,0.279743,0.1843,0.1843,1,5.45405,1,9.73949
14_r04_run3_0_iter-0,90,1,2.3968,1,1.30499,0.6,0.290611,0.436851,1,4.44202,1,1.21609,0.05,0.1,0.490402,0.1843,0.1843,1,5.53052,1,11.6597,1,2.3968,1,1.30499,0.6,0.436851,1,4.44202,1,1.21609,0.05,0.1,0.490402,0.1843,0.1843,1,5.53052,1,11.6597
14_r04_run3_0_iter-0,91,1,6.66161,1,12.2812,0.6,0.799884,0.853599,1,10.4524,1,14.174,0.05,0.1,0.045809,0.1843,0.1843,1,10.239,1,10.187,1,6.66161,1,12.2812,0.6,0.853599,1,10.4524,1,14.174,0.05,0.1,0.045809,0.1843,0.1843,1,10.239,1,10.187
14_r04_run3_0_iter-0,92,1,13.753,1,6.72792,0.6,0.17668,0.63976,1,11.3007,1,7.76402,0.05,0.1,0.102138,0.1843,0.1843,1,8.58257,1,2.34995,1,13.753,1,6.72792,0.6,0.63976,1,11.3007,1,7.76402,0.05,0.1,0.102138,0.1843,0.1843,1,8.58257,1,2.34995
14_r04_run3_0_iter-0,93,1,5.28184,1,0.837519,0.6,0.127865,0.280031,1,0.102221,1,0.147641,0.05,0.1,0.117376,0.1843,0.1843,1,8.78205,1,12.5165,1,5.28184,1,0.837519,0.6,0.280031,1,0.102221,1,0.147641,0.05,0.1,0.117376,0.1843,0.1843,1,8.78205,1,12.5165
14_r04_run3_0_iter-0,94,1,2.21214,1,13.1804,0.6,0.393258,0.561774,1,5.80142,1,7.92843,0.05,0.1,0.12171,0.1843,0.1843,1,13.8391,1,1.46763,1,2.21214,1,13.1804,0.6,0.561774,1,5.80142,1,7.92843,0.05,0.1,0.12171,0.1843,0.1843,1,13.8391,1,1.46763
14_r04_run3_0_iter-0,95,1,0.710322,1,8.87469,0.6,0.958939,0.319369,1,5.64194,1,6.86926,0.05,0.1,0.445115,0.1843,0.1843,1,10.1634,1,7.80977,1,0.710322,1,8.87469,0.6,0.319369,1,5.64194,1,6.86926,0.05,0.1,0.445115,0.1843,0.1843,1,10.1634,1,7.80977
14_r04_run3_0_iter-0,96,1,6.44139,1,5.29901,0.6,0.868603,0.780237,1,7.28987,1,7.42441,0.05,0.1,0.30123,0.1843,0.1843,1,12.1843,1,5.09073,1,6.44139,1,5.29901,0.6,0.780237,1,7.28987,1,7.42441,0.05,0.1,0.30123,0.1843,0.1843,1,12.1843,1,5.09073
14_r04_run3_0_iter-0,97,1,7.88301,1,13.2122,0.6,0.2435,0.494806,1,1.64037,1,6.70007,0.05,0.1,0.438911,0.1843,0.1843,1,0.432999,1,9.54915,1,7.88301,1,13.2122,0.6,0.494806,1,1.64037,1,6.70007,0.05,0.1,0.438911,0.1843,0.1843,1,0.432999,1,9.54915
14_r04_run3_0_iter-0,98,1,8.51719,1,14.136,0.6,0.813938,0.248164,1,9.30045,1,8.55057,0.05,0.1,0.470109,0.1843,0.1843,1,2.41065,1,2.77601,1,8.51719,1,14.136,0.6,0.248164,1,9.30045,1,8.55057,0.05,0.1,0.470109,0.1843,0.1843,1,2.41065,1,2.77601
14_r04_run3_0_iter-0,99,1,9.23471,1,14.845,0.6,0.279759,0.338343,1,11.1955,1,2.16203,0.05,0.1,0.428541,0.1843,0.1843,1,1.52025,1,4.78685,1,9.23471,1,14.845,0.6,0.338343,1,11.1955,1,2.16203,0.05,0.1,0.428541,0.1843,0.1843,1,1.52025,1,4.78685
14_r04_run3_0_iter-1,0,1,9.65114,1,12.6071,0.6,0.151915,0.66114,1,0.739774,1,7.73006,0.05,0.1,0.0066906,0.1843,0.1843,1,10.9224,1,5.87931,1,9.65114,1,12.6071,0.6,0.66114,1,0.739774,1,7.73006,0.05,0.1,0.0066906,0.1843,0.1843,1,10.9224,1,5.87931
14_r04_run3_0_iter-1,3,1,13.3619,1,9.57578,0.6,0.783733,0.839126,1,8.19166,1,5.34951,0.05,0.1,0.198895,0.1843,0.1843,1,5.53327,1,11.8655,1,13.3619,1,9.57578,0.6,0.839126,1,8.19166,1,5.34951,0.05,0.1,0.198895,0.1843,0.1843,1,5.53327,1,11.8655
14_r04_run3_0_iter-1,4,1,3.54825,1,2.45439,0.6,0.221927,0.859431,1,3.52368,1,5.58742,0.05,0.1,0.17958,0.1843,0.1843,1,7.08891,1,13.2157,1,3.54825,1,2.45439,0.6,0.859431,1,3.52368,1,5.58742,0.05,0.1,0.17958,0.1843,0.1843,1,7.08891,1,13.2157
14_r04_run3_0_iter-1,6,1,0.325794,1,8.50585,0.6,0.718477,0.406184,1,11.0902,1,4.77517,0.05,0.1,0.428047,0.1843,0.1843,1,3.66447,1,13.2502,1,0.325794,1,8.50585,0.6,0.406184,1,11.0902,1,4.77517,0.05,0.1,0.428047,0.1843,0.1843,1,3.66447,1,13.2502
14_r04_run3_0_iter-1,8,1,11.086,1,9.46755,0.6,0.160481,0.524698,1,6.42336,1,11.1881,0.05,0.1,0.0296223,0.1843,0.1843,1,9.87271,1,12.7551,1,11.086,1,9.46755,0.6,0.524698,1,6.42336,1,11.1881,0.05,0.1,0.0296223,0.1843,0.1843,1,9.87271,1,12.7551
14_r04_run3_0_iter-1,9,1,9.25265,1,14.4986,0.6,0.451861,0.562573,1,0.756863,1,9.4651,0.05,0.1,0.0309637,0.1843,0.1843,1,12.0324,1,9.92731,1,9.25265,1,14.4986,0.6,0.562573,1,0.756863,1,9.4651,0.05,0.1,0.0309637,0.1843,0.1843,1,12.0324,1,9.92731
14_r04_run3_0_iter-1,11,1,5.27735,1,2.87628,0.6,0.768376,0.608552,1,3.58544,1,5.90347,0.05,0.1,0.450696,0.1843,0.1843,1,14.8276,1,4.09207,1,5.27735,1,2.87628,0.6,0.608552,1,3.58544,1,5.90347,0.05,0.1,0.450696,0.1843,0.1843,1,14.8276,1,4.09207
14_r04_run3_0_iter-1,12,1,3.798,1,1.21762,0.6,0.161623,0.245713,1,9.48229,1,8.53471,0.05,0.1,0.046577,0.1843,0.1843,1,13.3689,1,3.92073,1,3.798,1,1.21762,0.6,0.245713,1,9.48229,1,8.53471,0.05,0.1,0.046577,0.1843,0.1843,1,13.3689,1,3.92073
14_r04_run3_0_iter-1,14,1,8.19716,1,5.21424,0.6,0.472714,0.768936,1,8.50652,1,4.15528,0.05,0.1,0.0414225,0.1843,0.1843,1,5.59995,1,10.41,1,8.19716,1,5.21424,0.6,0.768936,1,8.50652,1,4.15528,0.05,0.1,0.0414225,0.1843,0.1843,1,5.59995,1,10.41
14_r04_run3_0_iter-1,15,1,12.9473,1,13.1838,0.6,0.617712,0.771188,1,2.65302,1,6.96051,0.05,0.1,0.00916649,0.1843,0.1843,1,9.69745,1,4.06458,1,12.9473,1,13.1838,0.6,0.771188,1,2.65302,1,6.96051,0.05,0.1,0.00916649,0.1843,0.1843,1,9.69745,1,4.06458
14_r04_run3_0_iter-1,17,1,13.701,1,9.53989,0.6,0.122315,0.419092,1,2.36471,1,3.23565,0.05,0.1,0.273428,0.1843,0.1843,1,8.20384,1,0.785145,1,13.701,1,9.53989,0.6,0.419092,1,2.36471,1,3.23565,0.05,0.1,0.273428,0.1843,0.1843,1,8.20384,1,0.785145
14_r04_run3_0_iter-1,19,1,7.89109,1,11.9421,0.6,0.513147,0.779616,1,0.341622,1,5.39665,0.05,0.1,0.409078,0.1843,0.1843,1,3.17109,1,4.31369,1,7.89109,1,11.9421,0.6,0.779616,1,0.341622,1,5.39665,0.05,0.1,0.409078,0.1843,0.1843,1,3.17109,1,4.31369
14_r04_run3_0_iter-1,20,1,11.0293,1,0.458691,0.6,0.168814,0.467277,1,1.14032,1,8.93757,0.05,0.1,0.338325,0.1843,0.1843,1,5.21035,1,3.48669,1,11.0293,1,0.458691,0.6,0.467277,1,1.14032,1,8.93757,0.05,0.1,0.338325,0.1843,0.1843,1,5.21035,1,3.48669
14_r04_run3_0_iter-1,21,1,13.7469,1,12.0603,0.6,0.288096,0.738485,1,4.63954,1,0.544498,0.05,0.1,0.0720943,0.1843,0.1843,1,9.32865,1,14.2977,1,13.7469,1,12.0603,0.6,0.738485,1,4.63954,1,0.544498,0.05,0.1,0.0720943,0.1843,0.1843,1,9.32865,1,14.2977
14_r04_run3_0_iter-1,28,1,11.3956,1,10.2166,0.6,0.178331,0.533906,1,3.29854,1,2.23668,0.05,0.1,0.132127,0.1843,0.1843,1,9.34005,1,6.03978,1,11.3956,1,10.2166,0.6,0.533906,1,3.29854,1,2.23668,0.05,0.1,0.132127,0.1843,0.1843,1,9.34005,1,6.03978
14_r04_run3_0_iter-1,29,1,14.6194,1,12.8457,0.6,0.348055,0.289294,1,5.55567,1,0.452817,0.05,0.1,0.465788,0.1843,0.1843,1,0.79171,1,12.5174,1,14.6194,1,12.8457,0.6,0.289294,1,5.55567,1,0.452817,0.05,0.1,0.465788,0.1843,0.1843,1,0.79171,1,12.5174
14_r04_run3_0_iter-1,30,1,11.4837,1,3.4409,0.6,0.634889,0.912016,1,1.11855,1,0.352264,0.05,0.1,0.11897,0.1843,0.1843,1,0.978802,1,7.35295,1,11.4837,1,3.4409,0.6,0.912016,1,1.11855,1,0.352264,0.05,0.1,0.11897,0.1843,0.1843,1,0.978802,1,7.35295
14_r04_run3_0_iter-1,31,1,8.60014,1,3.7247,0.6,0.1994,0.621938,1,10.8066,1,3.47284,0.05,0.1,0.142798,0.1843,0.1843,1,6.10989,1,6.53497,1,8.60014,1,3.7247,0.6,0.621938,1,10.8066,1,3.47284,0.05,0.1,0.142798,0.1843,0.1843,1,6.10989,1,6.53497
14_r04_run3_0_iter-1,32,1,12.3927,1,9.4986,0.6,0.425264,0.855789,1,3.31919,1,4.50448,0.05,0.1,0.146311,0.1843,0.1843,1,7.29394,1,11.5703,1,12.3927,1,9.4986,0.6,0.855789,1,3.31919,1,4.50448,0.05,0.1,0.146311,0.1843,0.1843,1,7.29394,1,11.5703
14_r04_run3_0_iter-1,36,1,1.99004,1,0.993444,0.6,0.860987,0.984077,1,3.21344,1,7.71625,0.05,0.1,0.217391,0.1843,0.1843,1,3.14152,1,8.44552,1,1.99004,1,0.993444,0.6,0.984077,1,3.21344,1,7.71625,0.05,0.1,0.217391,0.1843,0.1843,1,3.14152,1,8.44552
14_r04_run3_0_iter-1,37,1,0.118452,1,2.70557,0.6,0.857801,0.448495,1,7.25595,1,9.94226,0.05,0.1,0.27233,0.1843,0.1843,1,14.7724,1,1.94298,1,0.118452,1,2.70557,0.6,0.448495,1,7.25595,1,9.94226,0.05,0.1,0.27233,0.1843,0.1843,1,14.7724,1,1.94298
14_r04_run3_0_iter-1,38,1,14.4357,1,13.2292,0.6,0.525829,0.101199,1,5.29279,1,14.9798,0.05,0.1,0.0618131,0.1843,0.1843,1,8.10254,1,10.7907,1,14.4357,1,13.2292,0.6,0.101199,1,5.29279,1,14.9798,0.05,0.1,0.0618131,0.1843,0.1843,1,8.10254,1,10.7907
14_r04_run3_0_iter-1,39,1,13.2615,1,6.25869,0.6,0.627039,0.713364,1,5.07259,1,13.8036,0.05,0.1,0.00891478,0.1843,0.1843,1,13.5939,1,13.9702,1,13.2615,1,6.25869,0.6,0.713364,1,5.07259,1,13.8036,0.05,0.1,0.00891478,0.1843,0.1843,1,13.5939,1,13.9702
14_r04_run3_0_iter-1,40,1,3.31754,1,4.88046,0.6,0.701797,0.759804,1,2.47511,1,4.86394,0.05,0.1,0.190947,0.1843,0.1843,1,10.9671,1,3.14426,1,3.31754,1,4.88046,0.6,0.759804,1,2.47511,1,4.86394,0.05,0.1,0.190947,0.1843,0.1843,1,10.9671,1,3.14426
14_r04_run3_0_iter-1,41,1,8.67312,1,14.6415,0.6,0.909777,0.779126,1,11.8942,1,6.01806,0.05,0.1,0.223424,0.1843,0.1843,1,14.8149,1,12.8804,1,8.67312,1,14.6415,0.6,0.779126,1,11.8942,1,6.01806,0.05,0.1,0.223424,0.1843,0.1843,1,14.8149,1,12.8804
14_r04_run3_0_iter-1,42,1,0.519014,1,14.8486,0.6,0.814295,0.918814,1,14.4937,1,2.27009,0.05,0.1,0.224847,0.1843,0.1843,1,7.94252,1,5.95781,1,0.519014,1,14.8486,0.6,0.918814,1,14.4937,1,2.27009,0.05,0.1,0.224847,0.1843,0.1843,1,7.94252,1,5.95781
14_r04_run3_0_iter-1,43,1,3.76363,1,7.27218,0.6,0.23314,0.101959,1,1.9621,1,11.0025,0.05,0.1,0.39098,0.1843,0.1843,1,6.09135,1,4.17324,1,3.76363,1,7.27218,0.6,0.101959,1,1.9621,1,11.0025,0.05,0.1,0.39098,0.1843,0.1843,1,6.09135,1,4.17324
14_r04_run3_0_iter-1,44,1,7.58271,1,5.67815,0.6,0.229752,0.357086,1,8.62197,1,1.17894,0.05,0.1,0.179623,0.1843,0.1843,1,13.7903,1,0.562889,1,7.58271,1,5.67815,0.6,0.357086,1,8.62197,1,1.17894,0.05,0.1,0.179623,0.1843,0.1843,1,13.7903,1,0.562889
14_r04_run3_0_iter-1,47,1,10.4797,1,7.12945,0.6,0.291851,0.61823,1,8.30378,1,3.46354,0.05,0.1,0.41061,0.1843,0.1843,1,3.6962,1,4.5551,1,10.4797,1,7.12945,0.6,0.61823,1,8.30378,1,3.46354,0.05,0.1,0.41061,0.1843,0.1843,1,3.6962,1,4.5551
14_r04_run3_0_iter-1,48,1,3.42858,1,5.45451,0.6,0.432949,0.602805,1,2.82515,1,5.72321,0.05,0.1,0.132195,0.1843,0.1843,1,14.8146,1,11.8917,1,3.42858,1,5.45451,0.6,0.602805,1,2.82515,1,5.72321,0.05,0.1,0.132195,0.1843,0.1843,1,14.8146,1,11.8917
14_r04_run3_0_iter-1,49,1,7.8415,1,9.75798,0.6,0.636546,0.251836,1,9.28555,1,2.93469,0.05,0.1,0.382105,0.1843,0.1843,1,2.02902,1,10.6799,1,7.8415,1,9.75798,0.6,0.251836,1,9.28555,1,2.93469,0.05,0.1,0.382105,0.1843,0.1843,1,2.02902,1,10.6799
14_r04_run3_0_iter-1,51,1,5.28605,1,5.4388,0.6,0.707815,0.213107,1,4.40334,1,9.15,0.05,0.1,0.0151943,0.1843,0.1843,1,0.111355,1,12.2522,1,5.28605,1,5.4388,0.6,0.213107,1,4.40334,1,9.15,0.05,0.1,0.0151943,0.1843,0.1843,1,0.111355,1,12.2522
14_r04_run3_0_iter-1,52,1,3.32902,1,14.6875,0.6,0.232046,0.566309,1,9.73706,1,5.36454,0.05,0.1,0.223686,0.1843,0.1843,1,7.85728,1,13.6474,1,3.32902,1,14.6875,0.6,0.566309,1,9.73706,1,5.36454,0.05,0.1,0.223686,0.1843,0.1843,1,7.85728,1,13.6474
14_r04_run3_0_iter-1,53,1,7.07936,1,7.94678,0.6,0.632523,0.646702,1,3.77326,1,4.84579,0.05,0.1,0.29169,0.1843,0.1843,1,8.21785,1,2.86156,1,7.07936,1,7.94678,0.6,0.646702,1,3.77326,1,4.84579,0.05,0.1,0.29169,0.1843,0.1843,1,8.21785,1,2.86156
14_r04_run3_0_iter-1,54,1,2.79863,1,7.1619,0.6,0.524217,0.471946,1,2.17959,1,7.58778,0.05,0.1,0.134235,0.1843,0.1843,1,1.48174,1,13.5133,1,2.79863,1,7.1619,0.6,0.471946,1,2.17959,1,7.58778,0.05,0.1,0.134235,0.1843,0.1843,1,1.48174,1,13.5133
14_r04_run3_0_iter-1,56,1,6.86856,1,12.0678,0.6,0.215396,0.325437,1,1.50123,1,5.85123,0.05,0.1,0.24144,0.1843,0.1843,1,4.47411,1,6.14893,1,6.86856,1,12.0678,0.6,0.325437,1,1.50123,1,5.85123,0.05,0.1,0.24144,0.1843,0.1843,1,4.47411,1,6.14893
14_r04_run3_0_iter-1,58,1,5.15766,1,0.597383,0.6,0.495989,0.622425,1,7.49311,1,2.18531,0.05,0.1,0.0851799,0.1843,0.1843,1,3.56705,1,8.46388,1,5.15766,1,0.597383,0.6,0.622425,1,7.49311,1,2.18531,0.05,0.1,0.0851799,0.1843,0.1843,1,3.56705,1,8.46388
14_r04_run3_0_iter-1,59,1,7.14411,1,14.6324,0.6,0.261916,0.67368,1,3.27265,1,12.5041,0.05,0.1,0.0654641,0.1843,0.1843,1,2.37726,1,7.99341,1,7.14411,1,14.6324,0.6,0.67368,1,3.27265,1,12.5041,0.05,0.1,0.0654641,0.1843,0.1843,1,2.37726,1,7.99341
14_r04_run3_0_iter-1,64,1,10.3384,1,10.5886,0.6,0.741254,0.849067,1,0.496478,1,9.4449,0.05,0.1,0.193119,0.1843,0.1843,1,12.2195,1,4.79969,1,10.3384,1,10.5886,0.6,0.849067,1,0.496478,1,9.4449,0.05,0.1,0.193119,0.1843,0.1843,1,12.2195,1,4.79969
14_r04_run3_0_iter-1,65,1,6.51187,1,5.51574,0.6,0.816706,0.924167,1,2.41014,1,8.92643,0.05,0.1,0.0432613,0.1843,0.1843,1,5.71826,1,13.7723,1,6.51187,1,5.51574,0.6,0.924167,1,2.41014,1,8.92643,0.05,0.1,0.0432613,0.1843,0.1843,1,5.71826,1,13.7723
14_r04_run3_0_iter-1,67,1,13.5994,1,5.1078,0.6,0.1913,0.578789,1,12.0003,1,3.46851,0.05,0.1,0.401824,0.1843,0.1843,1,10.7495,1,3.29122,1,13.5994,1,5.1078,0.6,0.578789,1,12.0003,1,3.46851,0.05,0.1,0.401824,0.1843,0.1843,1,10.7495,1,3.29122
14_r04_run3_0_iter-1,68,1,8.50458,1,2.28453,0.6,0.67295,0.541783,1,2.97348,1,12.8105,0.05,0.1,0.0988142,0.1843,0.1843,1,8.21403,1,13.6033,1,8.50458,1,2.28453,0.6,0.541783,1,2.97348,1,12.8105,0.05,0.1,0.0988142,0.1843,0.1843,1,8.21403,1,13.6033
14_r04_run3_0_iter-1,70,1,13.6688,1,3.85035,0.6,0.432225,0.217227,1,2.89117,1,3.15491,0.05,0.1,0.0254004,0.1843,0.1843,1,3.61063,1,13.6932,1,13.6688,1,3.85035,0.6,0.217227,1,2.89117,1,3.15491,0.05,0.1,0.0254004,0.1843,0.1843,1,3.61063,1,13.6932
14_r04_run3_0_iter-1,71,1,12.4489,1,2.87482,0.6,0.540529,0.216992,1,3.02155,1,9.25378,0.05,0.1,0.333234,0.1843,0.1843,1,2.93029,1,6.18345,1,12.4489,1,2.87482,0.6,0.216992,1,3.02155,1,9.25378,0.05,0.1,0.333234,0.1843,0.1843,1,2.93029,1,6.18345
14_r04_run3_0_iter-1,72,1,10.0876,1,9.20012,0.6,0.862401,0.264823,1,1.26894,1,14.4712,0.05,0.1,0.361058,0.1843,0.1843,1,5.79277,1,13.9846,1,10.0876,1,9.20012,0.6,0.264823,1,1.26894,1,14.4712,0.05,0.1,0.361058,0.1843,0.1843,1,5.79277,1,13.9846
14_r04_run3_0_iter-1,75,1,3.90837,1,14.7913,0.6,0.283593,0.770628,1,1.50966,1,7.57799,0.05,0.1,0.0988568,0.1843,0.1843,1,11.5525,1,1.48404,1,3.90837,1,14.7913,0.6,0.770628,1,1.50966,1,7.57799,0.05,0.1,0.0988568,0.1843,0.1843,1,11.5525,1,1.48404
14_r04_run3_0_iter-1,76,1,6.10395,1,10.7666,0.6,0.207507,0.630373,1,12.5325,1,3.72783,0.05,0.1,0.121367,0.1843,0.1843,1,7.10572,1,11.6609,1,6.10395,1,10.7666,0.6,0.630373,1,12.5325,1,3.72783,0.05,0.1,0.121367,0.1843,0.1843,1,7.10572,1,11.6609
14_r04_run3_0_iter-1,79,1,10.5359,1,10.8449,0.6,0.987337,0.512494,1,9.87359,1,7.7422,0.05,0.1,0.476931,0.1843,0.1843,1,11.4406,1,12.9457,1,10.5359,1,10.8449,0.6,0.512494,1,9.87359,1,7.7422,0.05,0.1,0.476931,0.1843,0.1843,1,11.4406,1,12.9457
14_r04_run3_0_iter-1,80,1,7.07943,1,11.4335,0.6,0.226434,0.212491,1,7.1727,1,11.1248,0.05,0.1,0.0314417,0.1843,0.1843,1,7.4333,1,7.44947,1,7.07943,1,11.4335,0.6,0.212491,1,7.1727,1,11.1248,0.05,0.1,0.0314417,0.1843,0.1843,1,7.4333,1,7.44947
14_r04_run3_0_iter-1,81,1,5.91455,1,4.42724,0.6,0.80224,0.910699,1,0.405056,1,8.02967,0.05,0.1,0.371216,0.1843,0.1843,1,9.87923,1,12.5434,1,5.91455,1,4.42724,0.6,0.910699,1,0.405056,1,8.02967,0.05,0.1,0.371216,0.1843,0.1843,1,9.87923,1,12.5434
14_r04_run3_0_iter-1,82,1,11.3139,1,14.7552,0.6,0.69401,0.531937,1,7.64216,1,3.51423,0.05,0.1,0.444108,0.1843,0.1843,1,6.94,1,4.46049,1,11.3139,1,14.7552,0.6,0.531937,1,7.64216,1,3.51423,0.05,0.1,0.444108,0.1843,0.1843,1,6.94,1,4.46049
14_r04_run3_0_iter-1,83,1,0.218014,1,12.5179,0.6,0.749239,0.336473,1,3.79694,1,1.68646,0.05,0.1,0.126861,0.1843,0.1843,1,4.3982,1,7.37098,1,0.218014,1,12.5179,0.6,0.336473,1,3.79694,1,1.68646,0.05,0.1,0.126861,0.1843,0.1843,1,4.3982,1,7.37098
14_r04_run3_0_iter-1,84,1,1.21744,1,10.8265,0.6,0.947473,0.541618,1,8.84928,1,12.9671,0.05,0.1,0.360108,0.1843,0.1843,1,12.6377,1,13.6373,1,1.21744,1,10.8265,0.6,0.541618,1,8.84928,1,12.9671,0.05,0.1,0.360108,0.1843,0.1843,1,12.6377,1,13.6373
14_r04_run3_0_iter-1,85,1,0.519017,1,0.972242,0.6,0.355038,0.217415,1,12.0717,1,4.1549,0.05,0.1,0.123344,0.1843,0.1843,1,11.152,1,2.7659,1,0.519017,1,0.972242,0.6,0.217415,1,12.0717,1,4.1549,0.05,0.1,0.123344,0.1843,0.1843,1,11.152,1,2.7659
14_r04_run3_0_iter-1,86,1,0.558534,1,13.3401,0.6,0.230844,0.346531,1,8.72946,1,2.96721,0.05,0.1,0.0440886,0.1843,0.1843,1,0.822259,1,8.45102,1,0.558534,1,13.3401,0.6,0.346531,1,8.72946,1,2.96721,0.05,0.1,0.0440886,0.1843,0.1843,1,0.822259,1,8.45102
14_r04_run3_0_iter-1,87,1,3.97138,1,8.18046,0.6,0.996314,0.859235,1,1.70917,1,9.72157,0.05,0.1,0.0183426,0.1843,0.1843,1,9.6264,1,12.5738,1,3.97138,1,8.18046,0.6,0.859235,1,1.70917,1,9.72157,0.05,0.1,0.0183426,0.1843,0.1843,1,9.6264,1,12.5738
14_r04_run3_0_iter-1,88,1,8.53318,1,3.74571,0.6,0.432306,0.779127,1,2.53208,1,14.5707,0.05,0.1,0.15527,0.1843,0.1843,1,8.55851,1,7.89232,1,8.53318,1,3.74571,0.6,0.779127,1,2.53208,1,14.5707,0.05,0.1,0.15527,0.1843,0.1843,1,8.55851,1,7.89232
14_r04_run3_0_iter-1,89,1,14.724,1,7.88643,0.6,0.953339,0.950243,1,7.93395,1,8.60627,0.05,0.1,0.279738,0.1843,0.1843,1,5.45408,1,9.73969,1,14.724,1,7.88643,0.6,0.950243,1,7.93395,1,8.60627,0.05,0.1,0.279738,0.1843,0.1843,1,5.45408,1,9.73969
